set_id,set_name,set_series,set_printed_total,set_total,set_ptcgo_code,set_release_date,set_updated_at,id,name,supertype,subtypes,types,rarity,number,hp,artist,flavor_text,regulation_mark,evolves_from,evolves_to,national_pokedex_numbers,abilities,attacks,rules,weaknesses,resistances,retreat_cost,converted_retreat_cost,legal_unlimited,legal_expanded,legal_standard,tcgplayer_url,cardmarket_url,image_large,payload_json
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY13,Machamp,Pokémon,"[""Stage 2""]","[""Fighting""]",Promo,XY13,150,PLANETA,"Its four ruggedly developed arms can launch a flurry of 1,000 punches in just two seconds.",,Machoke,[],[68],"[{""name"":""Fighting Fury"",""text"":""Each of your Fighting Pokémon's attacks do 20 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance)."",""type"":""Ability""}]","[{""name"":""Machamp Crush"",""cost"":[""Fighting"",""Fighting"",""Fighting""],""convertedEnergyCost"":3,""damage"":""80"",""text"":""During your opponent's next turn, any damage done by attacks from the Defending Pokémon is reduced by 40 (before applying Weakness and Resistance).""}]",[],"[{""type"":""Psychic"",""value"":""×2""}]",[],"[""Colorless"",""Colorless""]",2,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY13_hires.png,"{""id"":""xyp-XY13"",""name"":""Machamp"",""supertype"":""Pokémon"",""subtypes"":[""Stage 2""],""hp"":""150"",""types"":[""Fighting""],""evolvesFrom"":""Machoke"",""abilities"":[{""name"":""Fighting Fury"",""text"":""Each of your Fighting Pokémon's attacks do 20 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance)."",""type"":""Ability""}],""attacks"":[{""name"":""Machamp Crush"",""cost"":[""Fighting"",""Fighting"",""Fighting""],""convertedEnergyCost"":3,""damage"":""80"",""text"":""During your opponent's next turn, any damage done by attacks from the Defending Pokémon is reduced by 40 (before applying Weakness and Resistance).""}],""weaknesses"":[{""type"":""Psychic"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless""],""convertedRetreatCost"":2,""number"":""XY13"",""artist"":""PLANETA"",""rarity"":""Promo"",""flavorText"":""Its four ruggedly developed arms can launch a flurry of 1,000 punches in just two seconds."",""nationalPokedexNumbers"":[68],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY13.png"",""large"":""https://images.pokemontcg.io/xyp/XY13_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY14,Trevenant,Pokémon,"[""Stage 1""]","[""Psychic""]",Promo,XY14,110,Kouki Saitou,"It can control trees at will. It will trap people who harm the forest, so they can never leave.",,Phantump,[],[709],[],"[{""name"":""Eerie Wave"",""cost"":[""Psychic""],""convertedEnergyCost"":1,""damage"":""20"",""text"":""Your opponent's Active Pokémon is now Confused.""},{""name"":""Wood Hammer"",""cost"":[""Psychic"",""Psychic"",""Colorless""],""convertedEnergyCost"":3,""damage"":""90"",""text"":""Flip a coin. If tails, this Pokémon does 20 damage to itself.""}]",[],"[{""type"":""Darkness"",""value"":""×2""}]","[{""type"":""Fighting"",""value"":""-20""}]","[""Colorless"",""Colorless"",""Colorless""]",3,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY14_hires.png,"{""id"":""xyp-XY14"",""name"":""Trevenant"",""supertype"":""Pokémon"",""subtypes"":[""Stage 1""],""hp"":""110"",""types"":[""Psychic""],""evolvesFrom"":""Phantump"",""attacks"":[{""name"":""Eerie Wave"",""cost"":[""Psychic""],""convertedEnergyCost"":1,""damage"":""20"",""text"":""Your opponent's Active Pokémon is now Confused.""},{""name"":""Wood Hammer"",""cost"":[""Psychic"",""Psychic"",""Colorless""],""convertedEnergyCost"":3,""damage"":""90"",""text"":""Flip a coin. If tails, this Pokémon does 20 damage to itself.""}],""weaknesses"":[{""type"":""Darkness"",""value"":""×2""}],""resistances"":[{""type"":""Fighting"",""value"":""-20""}],""retreatCost"":[""Colorless"",""Colorless"",""Colorless""],""convertedRetreatCost"":3,""number"":""XY14"",""artist"":""Kouki Saitou"",""rarity"":""Promo"",""flavorText"":""It can control trees at will. It will trap people who harm the forest, so they can never leave."",""nationalPokedexNumbers"":[709],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY14.png"",""large"":""https://images.pokemontcg.io/xyp/XY14_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY15,Slurpuff,Pokémon,"[""Stage 1""]","[""Fairy""]",Promo,XY15,100,Kagemaru Himeno,It can distinguish the faintest of scents. It puts its sensitive sense of smell to use by helping pastry chefs in their work.,,Swirlix,[],[685],[],"[{""name"":""Cotton Guard"",""cost"":[""Fairy"",""Colorless""],""convertedEnergyCost"":2,""damage"":""30"",""text"":""During your opponent's next turn, any damage done to this Pokémon by attacks is reduced by 30 (after applying Weakness and Resistance).""},{""name"":""Sleepy Ball"",""cost"":[""Fairy"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""60"",""text"":""Your opponent's Active Pokémon is now Asleep.""}]",[],"[{""type"":""Metal"",""value"":""×2""}]","[{""type"":""Darkness"",""value"":""-20""}]","[""Colorless"",""Colorless""]",2,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY15_hires.png,"{""id"":""xyp-XY15"",""name"":""Slurpuff"",""supertype"":""Pokémon"",""subtypes"":[""Stage 1""],""hp"":""100"",""types"":[""Fairy""],""evolvesFrom"":""Swirlix"",""attacks"":[{""name"":""Cotton Guard"",""cost"":[""Fairy"",""Colorless""],""convertedEnergyCost"":2,""damage"":""30"",""text"":""During your opponent's next turn, any damage done to this Pokémon by attacks is reduced by 30 (after applying Weakness and Resistance).""},{""name"":""Sleepy Ball"",""cost"":[""Fairy"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""60"",""text"":""Your opponent's Active Pokémon is now Asleep.""}],""weaknesses"":[{""type"":""Metal"",""value"":""×2""}],""resistances"":[{""type"":""Darkness"",""value"":""-20""}],""retreatCost"":[""Colorless"",""Colorless""],""convertedRetreatCost"":2,""number"":""XY15"",""artist"":""Kagemaru Himeno"",""rarity"":""Promo"",""flavorText"":""It can distinguish the faintest of scents. It puts its sensitive sense of smell to use by helping pastry chefs in their work."",""nationalPokedexNumbers"":[685],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY15.png"",""large"":""https://images.pokemontcg.io/xyp/XY15_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY16,Gogoat,Pokémon,"[""Stage 1""]","[""Grass""]",Promo,XY16,110,5ban Graphics,It can tell how its trainer is feeling by subtle shifts in the grip on its horns. This empathetic sense lets them run as if one being.,,Skiddo,[],[673],[],"[{""name"":""Push Down"",""cost"":[""Grass"",""Colorless""],""convertedEnergyCost"":2,""damage"":""30"",""text"":""Your opponent switches his or her Active Pokémon with 1 of his or her Benched Pokémon.""},{""name"":""Forest Press"",""cost"":[""Grass"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""60+"",""text"":""Flip a coin for each Grass Energy attached to this Pokémon. This attack does 30 more damage for each heads.""}]",[],"[{""type"":""Fire"",""value"":""×2""}]",[],"[""Colorless"",""Colorless"",""Colorless""]",3,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY16_hires.png,"{""id"":""xyp-XY16"",""name"":""Gogoat"",""supertype"":""Pokémon"",""subtypes"":[""Stage 1""],""hp"":""110"",""types"":[""Grass""],""evolvesFrom"":""Skiddo"",""attacks"":[{""name"":""Push Down"",""cost"":[""Grass"",""Colorless""],""convertedEnergyCost"":2,""damage"":""30"",""text"":""Your opponent switches his or her Active Pokémon with 1 of his or her Benched Pokémon.""},{""name"":""Forest Press"",""cost"":[""Grass"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""60+"",""text"":""Flip a coin for each Grass Energy attached to this Pokémon. This attack does 30 more damage for each heads.""}],""weaknesses"":[{""type"":""Fire"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless"",""Colorless""],""convertedRetreatCost"":3,""number"":""XY16"",""artist"":""5ban Graphics"",""rarity"":""Promo"",""flavorText"":""It can tell how its trainer is feeling by subtle shifts in the grip on its horns. This empathetic sense lets them run as if one being."",""nationalPokedexNumbers"":[673],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY16.png"",""large"":""https://images.pokemontcg.io/xyp/XY16_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY17,Charizard-EX,Pokémon,"[""Basic"",""EX""]","[""Fire""]",Promo,XY17,180,5ban Graphics,,,,"[""M Charizard-EX""]",[6],[],"[{""name"":""Mega Ascension"",""cost"":[""Fire"",""Colorless""],""convertedEnergyCost"":2,""damage"":"""",""text"":""Search your deck for M Charizard-EX, reveal it, and put it into your hand. Shuffle your deck afterward.""},{""name"":""Brave Fire"",""cost"":[""Fire"",""Colorless"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""120"",""text"":""This Pokémon does 30 damage to itself.""}]","[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""]","[{""type"":""Water"",""value"":""×2""}]",[],"[""Colorless"",""Colorless"",""Colorless""]",3,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY17_hires.png,"{""id"":""xyp-XY17"",""name"":""Charizard-EX"",""supertype"":""Pokémon"",""subtypes"":[""Basic"",""EX""],""hp"":""180"",""types"":[""Fire""],""evolvesTo"":[""M Charizard-EX""],""rules"":[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""],""attacks"":[{""name"":""Mega Ascension"",""cost"":[""Fire"",""Colorless""],""convertedEnergyCost"":2,""damage"":"""",""text"":""Search your deck for M Charizard-EX, reveal it, and put it into your hand. Shuffle your deck afterward.""},{""name"":""Brave Fire"",""cost"":[""Fire"",""Colorless"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""120"",""text"":""This Pokémon does 30 damage to itself.""}],""weaknesses"":[{""type"":""Water"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless"",""Colorless""],""convertedRetreatCost"":3,""number"":""XY17"",""artist"":""5ban Graphics"",""rarity"":""Promo"",""nationalPokedexNumbers"":[6],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY17.png"",""large"":""https://images.pokemontcg.io/xyp/XY17_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY18,Chesnaught-EX,Pokémon,"[""Basic"",""EX""]","[""Grass""]",Promo,XY18,180,5ban Graphics,,,,[],[652],[],"[{""name"":""Pin Missile"",""cost"":[""Grass"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""40×"",""text"":""Flip 4 coins. This attack does 40 damage times the number of heads.""},{""name"":""Wild Tackle"",""cost"":[""Grass"",""Grass"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""120"",""text"":""This Pokémon does 20 damage to itself.""}]","[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""]","[{""type"":""Fire"",""value"":""×2""}]",[],"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY18_hires.png,"{""id"":""xyp-XY18"",""name"":""Chesnaught-EX"",""supertype"":""Pokémon"",""subtypes"":[""Basic"",""EX""],""hp"":""180"",""types"":[""Grass""],""rules"":[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""],""attacks"":[{""name"":""Pin Missile"",""cost"":[""Grass"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""40×"",""text"":""Flip 4 coins. This attack does 40 damage times the number of heads.""},{""name"":""Wild Tackle"",""cost"":[""Grass"",""Grass"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""120"",""text"":""This Pokémon does 20 damage to itself.""}],""weaknesses"":[{""type"":""Fire"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless"",""Colorless"",""Colorless""],""convertedRetreatCost"":4,""number"":""XY18"",""artist"":""5ban Graphics"",""rarity"":""Promo"",""nationalPokedexNumbers"":[652],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY18.png"",""large"":""https://images.pokemontcg.io/xyp/XY18_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY19,Delphox-EX,Pokémon,"[""Basic"",""EX""]","[""Fire""]",Promo,XY19,170,5ban Graphics,,,,[],[655],[],"[{""name"":""Psybeam"",""cost"":[""Fire""],""convertedEnergyCost"":1,""damage"":""20"",""text"":""Flip a coin. If heads, your opponent's Active Pokémon is now Confused.""},{""name"":""Wonder Flare"",""cost"":[""Fire"",""Colorless"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""80+"",""text"":""Your opponent reveals his or her hand. This attack does 40 more damage for each Energy card in your opponent's hand.""}]","[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""]","[{""type"":""Water"",""value"":""×2""}]",[],"[""Colorless"",""Colorless""]",2,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY19_hires.png,"{""id"":""xyp-XY19"",""name"":""Delphox-EX"",""supertype"":""Pokémon"",""subtypes"":[""Basic"",""EX""],""hp"":""170"",""types"":[""Fire""],""rules"":[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""],""attacks"":[{""name"":""Psybeam"",""cost"":[""Fire""],""convertedEnergyCost"":1,""damage"":""20"",""text"":""Flip a coin. If heads, your opponent's Active Pokémon is now Confused.""},{""name"":""Wonder Flare"",""cost"":[""Fire"",""Colorless"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""80+"",""text"":""Your opponent reveals his or her hand. This attack does 40 more damage for each Energy card in your opponent's hand.""}],""weaknesses"":[{""type"":""Water"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless""],""convertedRetreatCost"":2,""number"":""XY19"",""artist"":""5ban Graphics"",""rarity"":""Promo"",""nationalPokedexNumbers"":[655],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY19.png"",""large"":""https://images.pokemontcg.io/xyp/XY19_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY20,Greninja-EX,Pokémon,"[""Basic"",""EX""]","[""Water""]",Promo,XY20,170,5ban Graphics,,,,[],[658],[],"[{""name"":""Sharpshooting"",""cost"":[""Water""],""convertedEnergyCost"":1,""damage"":"""",""text"":""This attack does 30 damage to 1 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""},{""name"":""Aqua Blast"",""cost"":[""Water"",""Water"",""Colorless""],""convertedEnergyCost"":3,""damage"":""120"",""text"":""Discard 1 Water Energy attached to this Pokémon.""}]","[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""]","[{""type"":""Grass"",""value"":""×2""}]",[],"[""Colorless""]",1,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY20_hires.png,"{""id"":""xyp-XY20"",""name"":""Greninja-EX"",""supertype"":""Pokémon"",""subtypes"":[""Basic"",""EX""],""hp"":""170"",""types"":[""Water""],""rules"":[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""],""attacks"":[{""name"":""Sharpshooting"",""cost"":[""Water""],""convertedEnergyCost"":1,""damage"":"""",""text"":""This attack does 30 damage to 1 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""},{""name"":""Aqua Blast"",""cost"":[""Water"",""Water"",""Colorless""],""convertedEnergyCost"":3,""damage"":""120"",""text"":""Discard 1 Water Energy attached to this Pokémon.""}],""weaknesses"":[{""type"":""Grass"",""value"":""×2""}],""retreatCost"":[""Colorless""],""convertedRetreatCost"":1,""number"":""XY20"",""artist"":""5ban Graphics"",""rarity"":""Promo"",""nationalPokedexNumbers"":[658],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY20.png"",""large"":""https://images.pokemontcg.io/xyp/XY20_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY21,Bronzong,Pokémon,"[""Stage 1""]","[""Metal""]",Promo,XY21,90,match,"In ages past, this Pokémon was revered as a bringer of rain. It was found buried in the ground.",,Bronzor,[],[437],"[{""name"":""Metal Links"",""text"":""Once during your turn (before your attack), you may attach a Metal Energy card from your discard pile to 1 of your Benched Pokémon."",""type"":""Ability""}]","[{""name"":""Hammer In"",""cost"":[""Metal"",""Metal"",""Colorless""],""convertedEnergyCost"":3,""damage"":""60"",""text"":""""}]",[],"[{""type"":""Fire"",""value"":""×2""}]","[{""type"":""Psychic"",""value"":""-20""}]","[""Colorless"",""Colorless"",""Colorless""]",3,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY21_hires.png,"{""id"":""xyp-XY21"",""name"":""Bronzong"",""supertype"":""Pokémon"",""subtypes"":[""Stage 1""],""hp"":""90"",""types"":[""Metal""],""evolvesFrom"":""Bronzor"",""abilities"":[{""name"":""Metal Links"",""text"":""Once during your turn (before your attack), you may attach a Metal Energy card from your discard pile to 1 of your Benched Pokémon."",""type"":""Ability""}],""attacks"":[{""name"":""Hammer In"",""cost"":[""Metal"",""Metal"",""Colorless""],""convertedEnergyCost"":3,""damage"":""60"",""text"":""""}],""weaknesses"":[{""type"":""Fire"",""value"":""×2""}],""resistances"":[{""type"":""Psychic"",""value"":""-20""}],""retreatCost"":[""Colorless"",""Colorless"",""Colorless""],""convertedRetreatCost"":3,""number"":""XY21"",""artist"":""match"",""rarity"":""Promo"",""flavorText"":""In ages past, this Pokémon was revered as a bringer of rain. It was found buried in the ground."",""nationalPokedexNumbers"":[437],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY21.png"",""large"":""https://images.pokemontcg.io/xyp/XY21_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY22,Darkrai,Pokémon,"[""Basic""]","[""Darkness""]",Promo,XY22,120,Sanosuke Sakuma,"It chases people and Pokémon from its territory by causing them to experience deep, nightmarish slumbers.",,,[],[491],[],"[{""name"":""Hypnoblast"",""cost"":[""Darkness"",""Colorless""],""convertedEnergyCost"":2,""damage"":""30"",""text"":""Your opponent's Active Pokémon is now Asleep.""},{""name"":""Deep Wind"",""cost"":[""Darkness"",""Darkness"",""Colorless""],""convertedEnergyCost"":3,""damage"":""60+"",""text"":""If your opponent's Active Pokémon is Asleep, this attack does 60 more damage and heal 30 damage from this Pokémon.""}]",[],"[{""type"":""Fighting"",""value"":""×2""}]","[{""type"":""Psychic"",""value"":""-20""}]","[""Colorless""]",1,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY22_hires.png,"{""id"":""xyp-XY22"",""name"":""Darkrai"",""supertype"":""Pokémon"",""subtypes"":[""Basic""],""hp"":""120"",""types"":[""Darkness""],""attacks"":[{""name"":""Hypnoblast"",""cost"":[""Darkness"",""Colorless""],""convertedEnergyCost"":2,""damage"":""30"",""text"":""Your opponent's Active Pokémon is now Asleep.""},{""name"":""Deep Wind"",""cost"":[""Darkness"",""Darkness"",""Colorless""],""convertedEnergyCost"":3,""damage"":""60+"",""text"":""If your opponent's Active Pokémon is Asleep, this attack does 60 more damage and heal 30 damage from this Pokémon.""}],""weaknesses"":[{""type"":""Fighting"",""value"":""×2""}],""resistances"":[{""type"":""Psychic"",""value"":""-20""}],""retreatCost"":[""Colorless""],""convertedRetreatCost"":1,""number"":""XY22"",""artist"":""Sanosuke Sakuma"",""rarity"":""Promo"",""flavorText"":""It chases people and Pokémon from its territory by causing them to experience deep, nightmarish slumbers."",""nationalPokedexNumbers"":[491],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY22.png"",""large"":""https://images.pokemontcg.io/xyp/XY22_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY23,Shiftry,Pokémon,"[""Stage 2""]","[""Grass""]",Promo,XY23,140,Sanosuke Sakuma,A Pokémon that was feared as a forest guardian. It can read the foe's mind and take preemptive action.,,Nuzleaf,[],[275],[],"[{""name"":""Whisk Away"",""cost"":[""Grass""],""convertedEnergyCost"":1,""damage"":""30+"",""text"":""Your opponent reveals his or her hand. Choose a Pokémon you find there and put it on the bottom your opponent's deck. If you do, this attack does 30 more damage.""},{""name"":""Spirit Dance"",""cost"":[""Grass"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""60+"",""text"":""Flip 2 coins. This attack does 30 more damage for each heads.""}]",[],"[{""type"":""Fire"",""value"":""×2""}]",[],"[""Colorless"",""Colorless""]",2,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY23_hires.png,"{""id"":""xyp-XY23"",""name"":""Shiftry"",""supertype"":""Pokémon"",""subtypes"":[""Stage 2""],""hp"":""140"",""types"":[""Grass""],""evolvesFrom"":""Nuzleaf"",""attacks"":[{""name"":""Whisk Away"",""cost"":[""Grass""],""convertedEnergyCost"":1,""damage"":""30+"",""text"":""Your opponent reveals his or her hand. Choose a Pokémon you find there and put it on the bottom your opponent's deck. If you do, this attack does 30 more damage.""},{""name"":""Spirit Dance"",""cost"":[""Grass"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""60+"",""text"":""Flip 2 coins. This attack does 30 more damage for each heads.""}],""weaknesses"":[{""type"":""Fire"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless""],""convertedRetreatCost"":2,""number"":""XY23"",""artist"":""Sanosuke Sakuma"",""rarity"":""Promo"",""flavorText"":""A Pokémon that was feared as a forest guardian. It can read the foe's mind and take preemptive action."",""nationalPokedexNumbers"":[275],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY23.png"",""large"":""https://images.pokemontcg.io/xyp/XY23_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY24,Greninja,Pokémon,"[""Stage 2""]","[""Darkness""]",Promo,XY24,130,Akira Komayama,"It creates throwing stars out of compressed water. When it spins them and throws them at high speed, these stars can split metal in two.",,Frogadier,[],[658],"[{""name"":""Mist Concealment"",""text"":""When you play this Pokémon from your hand to evolve 1 of your Pokémon, you may prevent all effects of attacks, including damage, done to this Pokémon by your opponent's Pokémon during your opponent's next turn."",""type"":""Ability""}]","[{""name"":""Shadow Bullet"",""cost"":[""Darkness"",""Colorless""],""convertedEnergyCost"":2,""damage"":""60"",""text"":""This attack does 20 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness or Resistance for Benched Pokémon.)""}]",[],"[{""type"":""Fighting"",""value"":""×2""}]","[{""type"":""Psychic"",""value"":""-20""}]","[""Colorless""]",1,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY24_hires.png,"{""id"":""xyp-XY24"",""name"":""Greninja"",""supertype"":""Pokémon"",""subtypes"":[""Stage 2""],""hp"":""130"",""types"":[""Darkness""],""evolvesFrom"":""Frogadier"",""abilities"":[{""name"":""Mist Concealment"",""text"":""When you play this Pokémon from your hand to evolve 1 of your Pokémon, you may prevent all effects of attacks, including damage, done to this Pokémon by your opponent's Pokémon during your opponent's next turn."",""type"":""Ability""}],""attacks"":[{""name"":""Shadow Bullet"",""cost"":[""Darkness"",""Colorless""],""convertedEnergyCost"":2,""damage"":""60"",""text"":""This attack does 20 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness or Resistance for Benched Pokémon.)""}],""weaknesses"":[{""type"":""Fighting"",""value"":""×2""}],""resistances"":[{""type"":""Psychic"",""value"":""-20""}],""retreatCost"":[""Colorless""],""convertedRetreatCost"":1,""number"":""XY24"",""artist"":""Akira Komayama"",""rarity"":""Promo"",""flavorText"":""It creates throwing stars out of compressed water. When it spins them and throws them at high speed, these stars can split metal in two."",""nationalPokedexNumbers"":[658],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY24.png"",""large"":""https://images.pokemontcg.io/xyp/XY24_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY25,Krookodile-EX,Pokémon,"[""Basic"",""EX""]","[""Darkness""]",Promo,XY25,180,PLANETA,,,,[],[553],[],"[{""name"":""Second Bite"",""cost"":[""Darkness"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""40+"",""text"":""This attack does 10 more damage for each damage counter on your opponent's Active Pokémon.""},{""name"":""Megaton Fang"",""cost"":[""Darkness"",""Darkness"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""130"",""text"":""Discard a card from your hand. If you can't discard a card, this attack does nothing.""}]","[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""]","[{""type"":""Fighting"",""value"":""×2""}]","[{""type"":""Psychic"",""value"":""-20""}]","[""Colorless"",""Colorless"",""Colorless""]",3,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY25_hires.png,"{""id"":""xyp-XY25"",""name"":""Krookodile-EX"",""supertype"":""Pokémon"",""subtypes"":[""Basic"",""EX""],""hp"":""180"",""types"":[""Darkness""],""rules"":[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""],""attacks"":[{""name"":""Second Bite"",""cost"":[""Darkness"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""40+"",""text"":""This attack does 10 more damage for each damage counter on your opponent's Active Pokémon.""},{""name"":""Megaton Fang"",""cost"":[""Darkness"",""Darkness"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""130"",""text"":""Discard a card from your hand. If you can't discard a card, this attack does nothing.""}],""weaknesses"":[{""type"":""Fighting"",""value"":""×2""}],""resistances"":[{""type"":""Psychic"",""value"":""-20""}],""retreatCost"":[""Colorless"",""Colorless"",""Colorless""],""convertedRetreatCost"":3,""number"":""XY25"",""artist"":""PLANETA"",""rarity"":""Promo"",""nationalPokedexNumbers"":[553],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY25.png"",""large"":""https://images.pokemontcg.io/xyp/XY25_hires.png""}}"
